name,outlet_type,street_address,phone_number,payments_accepted,fare_media_available,lat,lon,city,location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_awaf_s7ux
59th & Kedzie C E,Ventra Retail Location,5903 S. Kedzie Ave,,Varies,Varies,41.7861881,-87.7033096,Chicago ,"{'latitude': '41.7861291530005', 'longitude': '-87.70329709299966', 'human_address': '{""address"": ""5903 Kedzie Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60629""}'}",58,64,21867,183,2,19
59th & Kedzie Currency,Currency Exchange,5903 S. Kedzie Avenue,773-434-2161,Varies,Purchase Transit Cards and Passes.,41.786103,-87.703345,Chicago,"{'latitude': '41.7861291530005', 'longitude': '-87.70329709299966', 'human_address': '{""address"": ""5903 Kedzie Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60629""}'}",58,64,21867,183,2,19
"62nd & Western Currency Exchange, Inc",Ventra Retail Location,6152 S Western,,Varies,Varies,41.781865,-87.683827,Chicago,"{'latitude': '41.7778224810005', 'longitude': '-87.70800849499966', 'human_address': '{""address"": ""6152 Western"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60629""}'}",58,64,21867,293,6,44
"63rd & Ashland  Currency Exchange, Inc",Ventra Retail Location,6240 S Ashland,,Varies,Varies,41.780257,-87.664579,Chicago,"{'latitude': '41.77666236500045', 'longitude': '-87.66772594899965', 'human_address': '{""address"": ""6240 Ashland"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60636""}'}",23,65,22257,280,3,44
63rd-Dan Ryan Rail Station,CTA Rail Station,220 W. 63rd Street,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.780536,-87.630952,Chicago,"{'latitude': '41.780005522000465', 'longitude': '-87.63092779399966', 'human_address': '{""address"": ""220 63rd Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60621""}'}",11,66,21559,166,4,53
63rd & Kedzie C E,Ventra Retail Location,3148 West 63rd Street,,Varies,Varies,41.7791023,-87.7026147,Chicago ,"{'latitude': '41.77900495600045', 'longitude': '-87.70228498499966', 'human_address': '{""address"": ""3148 63rd Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60629""}'}",58,64,21867,182,2,44
63rd & Morgan C E,Ventra Retail Location,6301 South Morgan,,Varies,Varies,41.7796752,-87.6496137,Chicago,"{'latitude': '41.77510250800049', 'longitude': '-87.63886642199964', 'human_address': '{""address"": ""6301 Morgan"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60621""}'}",11,66,21559,435,4,53
63rd & Morgan Currency,Currency Exchange,6301 S. Morgan,773-471-4900,Varies,Purchase Transit Cards and Passes.,41.779583,-87.649641,Chicago,"{'latitude': '41.77510250800049', 'longitude': '-87.63886642199964', 'human_address': '{""address"": ""6301 Morgan"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60621""}'}",11,66,21559,435,4,53
63rd & Pulaski Currency,Currency Exchange,4021 W. 63rd Street,773-767-7636,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.778644,-87.723739,Chicago,"{'latitude': '41.77863489800046', 'longitude': '-87.72362791599966', 'human_address': '{""address"": ""4021 63rd Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60629""}'}",58,63,21867,6,6,23
"63rd & Pulaski Currency Exchange, Inc",Ventra Retail Location,4021 W 63rd Street,,Varies,Varies,41.778753,-87.723852,Chicago,"{'latitude': '41.77863489800046', 'longitude': '-87.72362791599966', 'human_address': '{""address"": ""4021 63rd Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60629""}'}",58,63,21867,6,6,23
63rd & Racine Currency,Currency Exchange,1200 W. 63rd Street,773-778-0990,Varies,Purchase Transit Cards and Passes.,41.779608,-87.654564,Chicago,"{'latitude': '41.77960091400047', 'longitude': '-87.65467065199965', 'human_address': '{""address"": ""1200 63rd Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60636""}'}",23,65,22257,21,2,19
649 N. Ashland Marathon Station,Ventra Retail Location,649 N. Ashland Avenue,,Varies,Varies,41.8936865,-87.6671299,Chicago,"{'latitude': '41.89362682000046', 'longitude': '-87.66719787599965', 'human_address': '{""address"": ""649 Ashland Avenue"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60622""}'}",49,25,22620,485,41,41
67th & Pulaski Currency,Currency Exchange,6638 S. Pulaski,773-585-8980,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.772,-87.72259,Chicago,"{'latitude': '41.7778224810005', 'longitude': '-87.70800849499966', 'human_address': '{""address"": ""6638 Pulaski"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60629""}'}",58,64,21867,293,6,44
"67th & Pulaski Currency Exchange, Inc",Ventra Retail Location,6701 S Pulaski,,Varies,Varies,41.771408,-87.722204,Chicago,"{'latitude': '41.7778224810005', 'longitude': '-87.70800849499966', 'human_address': '{""address"": ""6701 Pulaski"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60629""}'}",58,64,21867,293,6,44
69th & Ashland Currency,Currency Exchange,6858 S. Ashland Avenue,773-436-7300,Varies,Purchase Transit Cards and Passes.,41.768643,-87.663905,Chicago,"{'latitude': '41.76929632200046', 'longitude': '-87.66396278399964', 'human_address': '{""address"": ""6858 Ashland Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60636""}'}",23,65,22257,283,31,17
69th Rail Station,CTA Rail Station,15 W. 69th Street,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.768367,-87.625724,Chicago,"{'latitude': '41.76915365400049', 'longitude': '-87.62574357799969', 'human_address': '{""address"": ""15 69th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60621""}'}",11,67,22260,513,32,31
71st & Indiana Currency,Currency Exchange,201 E. 71st Street,773-224-4445,Varies,Purchase Transit Cards and Passes.,41.765614,-87.620017,Chicago,"{'latitude': '41.782310872000494', 'longitude': '-87.60409768799968', 'human_address': '{""address"": ""201 71st Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60637""}'}",60,9,22260,470,4,53
71st & Jeffery C E ,Ventra Retail Location,1953 East 71st Street,,Varies,Varies,41.7660109,-87.5767022,Chicago ,"{'latitude': '41.76602090300048', 'longitude': '-87.57715987199964', 'human_address': '{""address"": ""1953 71st Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60649""}'}",24,39,22538,452,33,32
71st & Jeffery Currency,Currency Exchange,7100 S. Jeffery,773-684-7744,Varies,Purchase Transit Cards and Passes.,41.76603,-87.576297,Chicago,"{'latitude': '41.76254109700045', 'longitude': '-87.56934633399965', 'human_address': '{""address"": ""7100 Jeffery"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60649""}'}",24,39,22538,418,37,43
71st & Wentworth C E,Ventra Retail Location,7057 South Wentworth Avenue,,Varies,Varies,41.765662,-87.62945,Chicago ,"{'latitude': '41.76565023100045', 'longitude': '-87.62977098199968', 'human_address': '{""address"": ""7057 Wentworth Avenue"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60621""}'}",11,67,21559,513,32,31
71st & Wentworth Currency,Currency Exchange,7057 S. Wentworth,773-783-1515,Varies,Purchase Transit Cards and Passes.,41.765582,-87.629775,Chicago,"{'latitude': '41.77510250800049', 'longitude': '-87.63886642199964', 'human_address': '{""address"": ""7057 Wentworth"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60621""}'}",11,66,21559,435,4,53
74th & Ashland Currency,Currency Exchange,7356 S. Ashland Avenue,773-776-7777,Varies,Purchase Transit Cards and Passes.,41.759557,-87.663642,Chicago,"{'latitude': '41.7596203380005', 'longitude': '-87.66365038799967', 'human_address': '{""address"": ""7356 Ashland Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60636""}'}",23,65,22257,433,31,17
75th & Cottage Currency,Currency Exchange,7500 S. Cottage Grove Avenue,773-783-4300,Varies,Purchase Transit Cards and Passes.,41.758489,-87.605387,Chicago,"{'latitude': '41.75849303500047', 'longitude': '-87.60542283699965', 'human_address': '{""address"": ""7500 Cottage Grove Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60619""}'}",61,67,21546,496,32,31
75th & Exchange Currency,Currency Exchange,2640 E. 75th Street,773-721-8400,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.759191,-87.559925,Chicago,"{'latitude': '41.759226208000484', 'longitude': '-87.55993802399968', 'human_address': '{""address"": ""2640 75th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60649""}'}",24,39,22538,421,37,43
75th & King Drive C E ,Ventra Retail Location,345 East 75th Street,,Varies,Varies,41.7583703,-87.6163031,Chicago ,"{'latitude': '41.75836008900046', 'longitude': '-87.61645658099968', 'human_address': '{""address"": ""345 75th Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60619""}'}",61,67,21546,475,32,31
75th & King Drive Currency,Currency Exchange,345 E. 75th,773-483-4787,Varies,Purchase Transit Cards and Passes.,41.758382,-87.616545,Chicago,"{'latitude': '41.7458432410005', 'longitude': '-87.60576617099969', 'human_address': '{""address"": ""345 75th"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60619""}'}",61,40,21546,11,35,31
75th & Stony Island C E,Ventra Retail Location,1611 East 75th Street,,Varies,Varies,41.758519,-87.585163,Chicago ,"{'latitude': '41.75877110500045', 'longitude': '-87.58516036899965', 'human_address': '{""address"": ""1611 75th Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60649""}'}",24,39,22538,188,35,9
75th & Stony Island Currency,Currency Exchange,1611 E. 75th Street,773-684-5821,Varies,Purchase Transit Cards and Passes.,41.758773,-87.585249,Chicago,"{'latitude': '41.75877110500045', 'longitude': '-87.58516036899965', 'human_address': '{""address"": ""1611 75th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60649""}'}",24,39,22538,188,35,9
75th & Vincennes Currency,Currency Exchange,250 W. 75th Street,773-224-4600,Varies,Purchase Transit Cards and Passes.,41.758128,-87.631411,Chicago,"{'latitude': '41.75738332700047', 'longitude': '-87.67210735299966', 'human_address': '{""address"": ""250 75th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,70,21554,573,31,6
79th & Cottage C E  ,Ventra Retail Location,7859 South Cottage Grove,,Varies,Varies,41.7517956,-87.6052162,Chicago ,"{'latitude': '41.742793047000475', 'longitude': '-87.65344826099965', 'human_address': '{""address"": ""7859 Cottage Grove"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60620""}'}",59,70,21554,530,13,18
79th & Cottage Currency,Currency Exchange,7859 S. Cottage Grove Avenue,773-874-2713,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.751377,-87.605209,Chicago,"{'latitude': '41.751607023000474', 'longitude': '-87.60519321399966', 'human_address': '{""address"": ""7859 Cottage Grove Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60619""}'}",61,67,21546,497,35,31
79th & Jeffery Currency,Currency Exchange,1955 E. 79th Street,773-374-3206,Cash,Purchase new Transit Cards and Passes AND add value to Transit Cards and Chicago Cards.,41.751604,-87.576212,Chicago,"{'latitude': '41.72629071600045', 'longitude': '-87.55734977399965', 'human_address': '{""address"": ""1955 79th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}'}",25,44,21202,493,37,43
79th & Kedzie Currency,Currency Exchange,3247 W. 79th Street,773-778-4844,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.749686,-87.70408,Chicago,"{'latitude': '41.749730298000486', 'longitude': '-87.70425105799967', 'human_address': '{""address"": ""3247 79th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60652""}'}",8,69,4300,199,30,6
79th Rail Station,CTA Rail Station,15 W. 79th Street,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.750419,-87.625112,Chicago,"{'latitude': '41.7509305480005', 'longitude': '-87.62605691399966', 'human_address': '{""address"": ""15 79th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,67,21554,495,32,31
79th & Rhodes Currency,Currency Exchange,531 E. 79th Street,773-224-7777,Varies,Purchase Transit Cards and Passes.,41.751181,-87.611232,Chicago,"{'latitude': '41.751124682000466', 'longitude': '-87.61140763999964', 'human_address': '{""address"": ""531 79th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60619""}'}",61,40,21546,11,32,31
79th & Vincennes Currency,Currency Exchange,353 W. 79th Street,773-483-6735,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.750789,-87.633936,Chicago,"{'latitude': '41.7507790300005', 'longitude': '-87.63343074299968', 'human_address': '{""address"": ""353 79th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,40,21554,1,31,17
7 Seas Food Mart,Ventra Retail Location,6501 S. Cottage Grove Avenue   ,,Varies,Varies,41.776554,-87.605452,Chicago,"{'latitude': '41.77655082300049', 'longitude': '-87.60584038099967', 'human_address': '{""address"": ""6501 Cottage Grove Avenue"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60637""}'}",60,9,22260,347,4,53
"81st & Cicero Currency Exchange, Inc.",Ventra Retail Location,8063 S Cicero,,Varies,Varies,41.747822,-87.741226,Chicago,"{'latitude': '41.746760037000456', 'longitude': '-87.71793683299967', 'human_address': '{""address"": ""8063 Cicero"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60652""}'}",8,69,4300,199,30,6
83rd & Racine Currency,Currency Exchange,8258 S. Racine Avenue,773-846-0885,Varies,Purchase Transit Cards and Passes.,41.743307,-87.65354,Chicago,"{'latitude': '41.74341444300046', 'longitude': '-87.65357016699966', 'human_address': '{""address"": ""8258 Racine Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,70,21554,575,13,18
87th And Commercial,Ventra Retail Location,8701 South Commercial Ave,,Varies,Varies,41.737223,-87.551013,Chicago ,"{'latitude': '41.47706001600045', 'longitude': '-87.63591831799965', 'human_address': '{""address"": ""8701 Commercial Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60619""}'}",,,26902,,,
87th & Bishop C E,Ventra Retail Location,1435 West 87th Street,,Varies,Varies,41.7357085,-87.6596494,Chicago ,"{'latitude': '41.73584068600047', 'longitude': '-87.65963007499965', 'human_address': '{""address"": ""1435 87th Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60620""}'}",59,70,21554,533,13,18
87th & Bishop Currency,Currency Exchange,1435 W. 87th Street,773-779-8282,Varies,Purchase Transit Cards and Passes.,41.735843,-87.659563,Chicago,"{'latitude': '41.73584068600047', 'longitude': '-87.65963007499965', 'human_address': '{""address"": ""1435 87th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,70,21554,533,13,18
87th & Cottage Currency,Currency Exchange,816 E. 87th Street,773-483-7749,Varies,Purchase Transit Cards and Passes.,41.736659,-87.604088,Chicago,"{'latitude': '41.736701482000456', 'longitude': '-87.60414891999966', 'human_address': '{""address"": ""816 87th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60619""}'}",61,40,21546,141,35,9
87th & Halsted C E,Ventra Retail Location,808 W. 87th St. Unit D,,Varies,Varies,41.736483,-87.644072,Chicago ,"{'latitude': '41.73627048800046', 'longitude': '-87.64406043499969', 'human_address': '{""address"": ""808 87th St"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60620""}'}",59,70,21554,530,13,18
87th & Halsted Currency,Currency Exchange,808 W. 87th Street,773-224-7400,Varies,Purchase Transit Cards and Passes.,41.736068,-87.644063,Chicago,"{'latitude': '41.73627048800046', 'longitude': '-87.64406043499969', 'human_address': '{""address"": ""808 87th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,70,21554,530,13,18
87th & Kedzie Currency,Currency Exchange,3218 W. 87th Street,773-434-1781,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.736012,-87.702402,Chicago,"{'latitude': '41.735207139000465', 'longitude': '-87.70252279099964', 'human_address': '{""address"": ""3218 87th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60652""}'}",8,69,4300,198,30,6
"87th & Kedzie Currency Exchange, Inc",Ventra Retail Location,3218 W 87th ST,,Varies,Varies,41.737768,-87.702495,Chicago,"{'latitude': '41.735207139000465', 'longitude': '-87.70252279099964', 'human_address': '{""address"": ""3218 87th ST"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60652""}'}",8,69,4300,198,30,6
87th Rail Station,CTA Rail Station,15 W. 87th Street,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.735372,-87.624717,Chicago,"{'latitude': '41.736281018000454', 'longitude': '-87.62573124999966', 'human_address': '{""address"": ""15 87th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,40,21554,1,13,18
"95th & Ashland Currency Exchange, Inc",Ventra Retail Location,9459 S Ashland,,Varies,Varies,41.723412,-87.662659,Chicago,"{'latitude': '41.742793047000475', 'longitude': '-87.65344826099965', 'human_address': '{""address"": ""9459 Ashland"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60620""}'}",59,70,21554,530,13,18
95th & Cicero C E,Ventra Retail Location,9524 South Cicero Avenue,,Varies,Varies,41.7192792,-87.7411208,Oak Lawn,"{'latitude': '41.719635853000455', 'longitude': '-87.74082460999966', 'human_address': '{""address"": ""9524 Cicero Avenue"", ""city"": ""Oak Lawn"", ""state"": """", ""zip"": ""60453""}'}",,,10408,,,
95th & Cicero Currency,Currency Exchange,9524 S. Cicero Avenue,708-424-6300,Varies,Purchase Transit Cards and Passes.,41.719606,-87.740789,Oak Lawn,"{'latitude': '41.719635853000455', 'longitude': '-87.74082460999966', 'human_address': '{""address"": ""9524 Cicero Avenue"", ""city"": ""Oak Lawn"", ""state"": ""IL"", ""zip"": ""60453""}'}",,,10408,,,
95th/Dan Ryan Rail Station,CTA Rail Station,14 W. 95th Street,1-888-YOURCTA,"Cash, Credit, Debit",Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.722377,-87.624342,Chicago,"{'latitude': '41.742793047000475', 'longitude': '-87.65344826099965', 'human_address': '{""address"": ""14 95th Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,70,21554,530,13,18
